Date,MACD_Signal,BB_Width,RSI_lag1,ATR_Pct,SMA20_Dist,Stoch_K,ROC_roll5_mean,Volume_Ratio,CCI,Price_Direction_30d
2003-09-09,-0.0041867720104375485,0.24305469709437955,57.104965145777946,0.052307324181783,0.1606996480023588,83.63559155082987,9.205618656893673,2.6952624091360864,-1581.280582164695,1
2003-09-10,-0.0033630447550501404,0.24298001170878222,63.62105637153743,0.05798207976377492,0.07327392323229846,74.04889490692763,8.49650578541602,1.4465017394179644,-1580.8633449363363,1
2003-09-11,-0.0026602135821062224,0.23817900746504325,53.30272625111822,0.061475707328509474,0.05269185463417679,57.13765318883303,8.055620410370002,2.4873335945630703,-1638.5618277983697,1
2003-09-12,-0.0020267164856695693,0.22157212415723365,51.712766600661446,0.06020861305803037,0.05893938354536988,45.64016490197298,8.840470837479266,1.1261948097169427,-1717.185065224895,1
2003-09-15,-0.001507816660507836,0.1937318599491471,53.38974581189676,0.059288147085364194,0.03328228983023113,43.27639939752393,7.372279898249671,0.5670692478902876,-1807.2040277113517,1
2003-09-16,-0.0010060613525399872,0.177685020868072,51.20065867229068,0.055764179599341226,0.05674184081517602,47.02360732117022,6.378126969461822,0.5933130699088146,-1882.4887173282118,1
2003-09-17,-0.000508477025675359,0.18355451402486386,54.874258801188965,0.05351961842295869,0.06354682671252168,50.45535678479695,7.066364647432385,0.884076585813551,-1805.8590502366208,1
2003-09-18,-1.848927156422684e-05,0.1855242884684291,56.2568569788973,0.05107391461481667,0.06487945433301086,57.777412034176834,8.274049179558764,0.5988107371810137,-1774.8669185637925,1
2003-09-19,0.0004198101439025652,0.18817071758642398,57.17817083386066,0.050328888569745926,0.05156908721911741,59.65741927151039,9.086452367321147,0.6429619488385244,-1730.0574414486825,1
2003-09-22,0.0006980752987953826,0.18548059797397595,55.82681305327003,0.05216905622106708,0.008089998713406668,52.90459444834655,9.792695113564932,0.73946724866595,-1734.0829947896875,1
2003-09-23,0.0008837874656103131,0.1817230518467157,49.66719686152371,0.04988286567947307,0.014712155439157656,46.26042359919288,8.50711839510885,0.6261857995574608,-1813.7024482229097,1
2003-09-24,0.00080563821470724,0.18307694655931722,51.01050246847013,0.05610864323220741,-0.06206113590159051,27.99445597743992,4.856565197333833,1.530319517829291,-1873.5140982187472,1
2003-09-25,0.0005311172046785031,0.194088177732335,41.36726793677651,0.05606295886020575,-0.0731018312678444,15.922785454848787,-0.44888469671495523,0.6987514816233186,-1786.7437600477056,1
2003-09-26,5.762094967295576e-05,0.213161734608288,39.973251729016305,0.05794000179450199,-0.1059969778102468,3.3819960923215358,-5.464229922060123,0.8469559772115195,-1628.5602944170398,1
2003-09-29,-0.0006368812163369684,0.2540149068306045,36.431319120332255,0.062065801010348726,-0.14924025091969728,3.9174574822110655,-10.116078048744843,1.7236711133041807,-1401.6925053207647,1
2003-09-30,-0.0014293986564019093,0.2865323256274352,32.25132392637291,0.060959707050636344,-0.14351798240400984,5.186076771773131,-14.209141780244039,0.8924822891456303,-1220.375780156763,1
2003-10-01,-0.0022212526220217956,0.30976198230033203,32.43408265186655,0.057612157130593034,-0.1329144914041698,6.463567642793771,-15.487057002198881,0.7659756832950094,-1102.1829405722247,1
2003-10-02,-0.0029328846610236327,0.3274498773358291,33.691998931132474,0.05543142509012939,-0.11592936420912298,9.442760038714527,-15.724915817236086,0.7450407239724663,-1011.1471953148159,1
2003-10-03,-0.0034930809293632938,0.3392739034063001,36.151898327603604,0.05377123901620082,-0.08799576352312866,15.236652810597676,-16.271604540943322,0.7606430359285111,-931.2770708367404,1
2003-10-06,-0.003938310986800911,0.3468740306137861,40.257495273646164,0.05233663437901357,-0.08789591499305205,19.17049110685792,-16.349489924816847,0.3498336789656084,-888.3010969999426,1
2003-10-07,-0.004259223543826151,0.33236486995441183,39.43213145049164,0.04978020863519148,-0.06963853873547671,22.389316895781167,-15.92039133649902,0.5216508584147449,-888.2659520881422,1
2003-10-08,-0.004554133700922481,0.3404467414479738,40.93727408247343,0.05160846915843188,-0.09451657428619666,18.312136018107438,-15.831682134413972,0.7810435334804919,-876.8281739040493,1
2003-10-09,-0.004776322131991261,0.3446230569083713,37.03821117103011,0.05103157030137137,-0.07487099308498185,18.02510935272914,-15.40891695735354,0.9926529927787618,-874.3805087736795,1
2003-10-10,-0.004891834513591889,0.3402711938798171,39.459207331358925,0.048315602075899404,-0.05155797877279915,19.56358933656412,-13.496744377116514,0.5040523777309899,-892.5030977187283,1
2003-10-13,-0.004900687939308418,0.3358211498967278,42.46323290238521,0.04661103585224616,-0.03610537229060513,28.036795984341076,-10.865479803248352,0.534779795469821,-929.7227634177443,1
2003-10-14,-0.004789829680469022,0.31894808621515075,44.20981361781217,0.045157940807892934,-0.011627157474996194,41.34524750258967,-7.385765301175705,0.7666228495301829,-1004.1421600657811,0
2003-10-15,-0.004628093317971403,0.2932439016956391,47.35065335935897,0.04604891796169292,-0.016186602043700857,53.12006792174701,-3.091233108384587,0.8756215338611797,-1157.0474350129605,0
2003-10-16,-0.004404477332712446,0.2547430521524684,45.397168313124936,0.04435557962204731,0.0041139806335983384,65.6289066851624,1.3597265259758227,0.5607322976162014,-1402.099007481117,1
2003-10-17,-0.0042155549270976485,0.20928521261715882,47.617874908554334,0.045909232113766754,-0.018298224669324535,61.1310855213454,3.2363781106763616,0.5847616677949854,-1830.9574038375122,1
2003-10-20,-0.0039994698247402625,0.17552726079672268,42.79778724878296,0.04371686016841702,0.009546899710956038,60.17442728051071,4.786999830219262,0.6048610647381016,-2309.244127340092,0
2003-10-21,-0.0036994412828963057,0.12359906780667235,46.77422194585586,0.04285087092548618,0.045607766904592145,63.17808749552593,5.289575436262842,0.9737102693346024,-2808.31135530982,1
2003-10-22,-0.003393980844347403,0.11384545076651587,51.83977607769013,0.042635133591279295,0.029359458764804558,69.32780559965,4.706324696832213,0.8503589449475325,-3101.3872676135165,1
2003-10-23,-0.003104034422091196,0.1081128758554883,48.94540930066233,0.041978833818588274,0.02568499477711275,69.06421941600917,3.6063616042692117,0.6306546391925368,-3313.9092041612344,1
2003-10-24,-0.0028399139685422034,0.1096771609103096,48.1726294392232,0.04087040563299285,0.021338179072557695,60.26213281026905,4.02123786827603,0.6446595020530062,-3286.795461471686,1
2003-10-27,-0.0025873877323323966,0.10191019102917655,47.56633279582091,0.0390815782123449,0.022894590703215777,59.31977374379015,4.1139112839695615,0.4178374522654455,-3543.4675065640686,0
2003-10-28,-0.0022058793980457157,0.11690950046542299,48.61111530350897,0.03875711543480133,0.07970665644340555,71.07994608914166,5.04896399508239,1.5783103172983777,-3464.260506982403,1
2003-10-29,-0.001758499235427197,0.1268304801377501,59.13411864314985,0.038997661326143636,0.0728001246446182,81.91374244869449,5.9613840495964565,0.842161466617433,-3306.081951449708,0
2003-10-30,-0.0013344753228680354,0.12859961954925875,59.13411864314984,0.04028246650263827,0.04795936060343231,82.24015399836927,6.3692497331179245,1.0148121765728773,-3023.0925612735386,0
2003-10-31,-0.0009788503856531818,0.13002493981332988,55.02097862893659,0.04138922101374712,0.03006152021674786,67.413365977798,6.071066838162794,1.069008594575177,-2870.5581252437923,0
2003-11-03,-0.000638633262432566,0.13338472228864937,52.03928818456003,0.041060123050288916,0.045147361006274075,59.6657618814272,6.088403003943988,1.3354487206704895,-2708.649104267304,0
2003-11-04,-0.00031647551566792815,0.13742473643722639,55.34641083621013,0.039977265527708195,0.04477931834073902,61.64384740101132,5.928223190468509,1.190200125932009,-2532.3765974918556,0
2003-11-05,-1.2486291262974976e-05,0.12985860479652048,55.94126710912899,0.04056188478183972,0.043011569289803965,68.64660241425707,5.5986619528435195,1.479860353304529,-2554.7838707590545,0
2003-11-06,0.00026819665275687156,0.12431732562124563,56.66738604213535,0.04019696042321176,0.03956601970499463,71.08312621464586,5.456966258774178,1.9198839522871396,-2527.8903774473297,0
2003-11-07,0.0009949146885804426,0.24295021260347804,56.99412858264443,0.04395686281220233,0.226770078839302,79.60609982029725,9.862114493359293,5.32539093581202,-1809.6860091391745,0
2003-11-10,0.0019528581551356398,0.3059158912242982,78.15886513137742,0.04277390406101206,0.2070797687849784,86.3273098092972,14.185306046261974,1.4322531803426313,-1426.0911200511455,1
2003-11-11,0.0029292664161416444,0.33754515767968074,77.47070714632484,0.04383990753970239,0.16426390044568528,89.1828126815764,17.215067364286483,0.9361546598628697,-1195.3465384603326,1
2003-11-12,0.0038966083798364047,0.36309241315317325,71.37950628859359,0.041910160308666754,0.16543278410187112,86.80605909090909,20.830103567896572,0.7272198097886171,-986.8422345430113,1
2003-11-13,0.004800017080157013,0.38196620688060706,72.5830751785711,0.040331119292042875,0.15269102382423758,85.02362482425589,23.58092809279112,0.6779088430510875,-859.4226675635557,1
2003-11-14,0.005436193772237344,0.37230238005072247,72.62770692734162,0.04473126708235744,0.07427085790399947,77.52027433469772,20.43137238715686,1.0124465212578213,-817.5643772549518,1
2003-11-17,0.005831214899745231,0.3627614410580877,59.48715002419983,0.044120332840106385,0.05485558818912438,66.62197630345005,17.418225389340613,0.6785030314793374,-820.2523219585589,1
2003-11-18,0.006002540343857449,0.35571694166422846,57.63048004793275,0.0455673450012253,0.033742641011019536,53.81697018806653,14.947011332307596,1.1068034000254534,-822.2919611061488,1
2003-11-19,0.006084114605081353,0.345813700575834,55.07478004655442,0.04338719953145769,0.05441635979801221,54.02590393073069,12.482638359794985,0.6354939266903149,-838.9478315766088,1
2003-11-20,0.006019496490447667,0.32984520534447664,58.80661810613205,0.04407955351580613,0.01958412020460706,52.01233044754761,10.807222636713044,0.8142028954843351,-882.5295167073949,1
2003-11-21,0.005863557000965641,0.31030824587111444,54.058274902578525,0.042825655916254174,0.016751004960117923,52.612677721920306,10.52548840484764,0.5954866923128022,-959.3035861310873,1
